Num,Lat,Lon,Value
2351,5.75,-60.75,2
2352,6.25,-60.75,2
2353,-21.25,-60.25,3
2354,-20.75,-60.25,3
2355,-20.25,-60.25,3
2356,-19.75,-60.25,3
2357,-19.25,-60.25,3
2358,-18.75,-60.25,3
2359,-18.25,-60.25,3
2360,-17.75,-60.25,3
2361,-17.25,-60.25,3
2362,-16.75,-60.25,3
2363,-16.25,-60.25,3
2364,-15.75,-60.25,1
2365,-15.25,-60.25,1
2366,-14.75,-60.25,1
2367,-14.25,-60.25,1
2368,-13.75,-60.25,1
2369,-13.25,-60.25,1
2370,-12.75,-60.25,1
2371,-12.25,-60.25,1
2372,-11.75,-60.25,1
2373,-11.25,-60.25,1
2374,-10.75,-60.25,1
2375,-10.25,-60.25,1
2376,-9.75,-60.25,1
2377,-9.25,-60.25,1
2378,-8.75,-60.25,4
2379,-8.25,-60.25,4
2380,-7.75,-60.25,4
2381,-7.25,-60.25,4
2382,-6.75,-60.25,4
2383,-6.25,-60.25,4
2384,-5.75,-60.25,4
2385,-5.25,-60.25,4
2386,-4.75,-60.25,4
2387,-4.25,-60.25,4
2388,-3.75,-60.25,4
2389,-3.25,-60.25,4
2390,-2.75,-60.25,4
2391,-2.25,-60.25,4
2392,-1.75,-60.25,4
2393,-1.25,-60.25,2
2394,-0.75,-60.25,2
2395,-0.25,-60.25,2
2396,0.25,-60.25,2
2397,0.75,-60.25,2
2398,1.25,-60.25,2
2399,1.75,-60.25,2
2400,2.25,-60.25,2
2401,2.75,-60.25,2
2402,3.25,-60.25,2
2403,3.75,-60.25,2
2404,4.25,-60.25,2
2405,4.75,-60.25,2
2406,5.25,-60.25,2
2407,5.75,-60.25,2
2408,6.25,-60.25,2
2409,-21.25,-59.75,3
2410,-20.75,-59.75,3
2411,-20.25,-59.75,3
2412,-19.75,-59.75,3
2413,-19.25,-59.75,3
2414,-18.75,-59.75,3
2415,-18.25,-59.75,3
2416,-17.75,-59.75,3
2417,-17.25,-59.75,3
2418,-16.75,-59.75,3
2419,-16.25,-59.75,1
2420,-15.75,-59.75,1
2421,-15.25,-59.75,1
2422,-14.75,-59.75,1
2423,-14.25,-59.75,1
2424,-13.75,-59.75,1
2425,-13.25,-59.75,1
2426,-12.75,-59.75,1
2427,-12.25,-59.75,1
2428,-11.75,-59.75,1
2429,-11.25,-59.75,1
2430,-10.75,-59.75,1
2431,-10.25,-59.75,1
2432,-9.75,-59.75,1
2433,-9.25,-59.75,1
2434,-8.75,-59.75,4
2435,-8.25,-59.75,4
2436,-7.75,-59.75,4
2437,-7.25,-59.75,4
2438,-6.75,-59.75,4
2439,-6.25,-59.75,4
2440,-5.75,-59.75,4
2441,-5.25,-59.75,4
2442,-4.75,-59.75,4
2443,-4.25,-59.75,4
2444,-3.75,-59.75,4
2445,-3.25,-59.75,4
2446,-2.75,-59.75,4
2447,-2.25,-59.75,4
2448,-1.75,-59.75,4
2449,-1.25,-59.75,4
2450,-0.75,-59.75,2
2451,-0.25,-59.75,2
2452,0.25,-59.75,2
2453,0.75,-59.75,2
2454,1.25,-59.75,2
2455,1.75,-59.75,2
2456,2.25,-59.75,2
2457,2.75,-59.75,2
2458,3.25,-59.75,2
2459,3.75,-59.75,2
2460,4.25,-59.75,3
2461,4.75,-59.75,2
2462,5.25,-59.75,5
2463,5.75,-59.75,2
2464,6.25,-59.75,2
2465,-21.25,-59.25,3
2466,-20.75,-59.25,3
2467,-20.25,-59.25,3
2468,-19.75,-59.25,3
2469,-19.25,-59.25,3
2470,-18.75,-59.25,3
2471,-18.25,-59.25,3
2472,-17.75,-59.25,3
2473,-17.25,-59.25,3
2474,-16.75,-59.25,1
2475,-16.25,-59.25,1
2476,-15.75,-59.25,1
2477,-15.25,-59.25,1
2478,-14.75,-59.25,1
2479,-14.25,-59.25,1
2480,-13.75,-59.25,1
2481,-13.25,-59.25,1
2482,-12.75,-59.25,1
2483,-12.25,-59.25,1
2484,-11.75,-59.25,1
2485,-11.25,-59.25,1
2486,-10.75,-59.25,1
2487,-10.25,-59.25,1
2488,-9.75,-59.25,1
2489,-9.25,-59.25,1
2490,-8.75,-59.25,1
2491,-8.25,-59.25,4
2492,-7.75,-59.25,4
2493,-7.25,-59.25,4
2494,-6.75,-59.25,4
2495,-6.25,-59.25,4
2496,-5.75,-59.25,4
2497,-5.25,-59.25,4
2498,-4.75,-59.25,4
2499,-4.25,-59.25,4
2500,-3.75,-59.25,4
2501,-3.25,-59.25,4
2502,-2.75,-59.25,4
2503,-2.25,-59.25,4
2504,-1.75,-59.25,4
2505,-1.25,-59.25,4
2506,-0.75,-59.25,4
2507,-0.25,-59.25,2
2508,0.25,-59.25,2
2509,0.75,-59.25,2
2510,1.25,-59.25,2
2511,1.75,-59.25,2
2512,2.25,-59.25,2
2513,2.75,-59.25,2
2514,3.25,-59.25,2
2515,3.75,-59.25,2
2516,4.25,-59.25,2
2517,4.75,-59.25,5
2518,5.25,-59.25,5
2519,5.75,-59.25,5
2520,6.25,-59.25,2
2521,-21.25,-58.75,3
2522,-20.75,-58.75,3
2523,-20.25,-58.75,3
2524,-19.75,-58.75,3
2525,-19.25,-58.75,3
2526,-18.75,-58.75,3
2527,-18.25,-58.75,3
2528,-17.75,-58.75,3
2529,-17.25,-58.75,3
2530,-16.75,-58.75,1
2531,-16.25,-58.75,1
2532,-15.75,-58.75,1
2533,-15.25,-58.75,1
2534,-14.75,-58.75,1
2535,-14.25,-58.75,1
2536,-13.75,-58.75,1
2537,-13.25,-58.75,1
2538,-12.75,-58.75,1
2539,-12.25,-58.75,1
2540,-11.75,-58.75,1
2541,-11.25,-58.75,1
2542,-10.75,-58.75,1
2543,-10.25,-58.75,1
2544,-9.75,-58.75,1
2545,-9.25,-58.75,1
2546,-8.75,-58.75,1
2547,-8.25,-58.75,4
2548,-7.75,-58.75,4
2549,-7.25,-58.75,4
2550,-6.75,-58.75,4
2551,-6.25,-58.75,4
2552,-5.75,-58.75,4
2553,-5.25,-58.75,4
2554,-4.75,-58.75,4
2555,-4.25,-58.75,4
2556,-3.75,-58.75,4
2557,-3.25,-58.75,4
2558,-2.75,-58.75,4
2559,-2.25,-58.75,4
2560,-1.75,-58.75,4
2561,-1.25,-58.75,4
2562,-0.75,-58.75,4
2563,-0.25,-58.75,2
2564,0.25,-58.75,2
2565,0.75,-58.75,2
2566,1.25,-58.75,2
2567,1.75,-58.75,2
2568,2.25,-58.75,2
2569,2.75,-58.75,2
2570,3.25,-58.75,2
2571,3.75,-58.75,2
2572,4.25,-58.75,2
2573,4.75,-58.75,2
2574,5.25,-58.75,5
2575,5.75,-58.75,2
2576,6.25,-58.75,2
2577,-21.25,-58.25,3
2578,-20.75,-58.25,3
2579,-20.25,-58.25,3
2580,-19.75,-58.25,3
2581,-19.25,-58.25,3
2582,-18.75,-58.25,3
2583,-18.25,-58.25,3
2584,-17.75,-58.25,3
2585,-17.25,-58.25,3
2586,-16.75,-58.25,3
2587,-16.25,-58.25,1
2588,-15.75,-58.25,1
2589,-15.25,-58.25,1
2590,-14.75,-58.25,1
2591,-14.25,-58.25,1
2592,-13.75,-58.25,1
2593,-13.25,-58.25,1
2594,-12.75,-58.25,1
2595,-12.25,-58.25,1
2596,-11.75,-58.25,1
2597,-11.25,-58.25,1
2598,-10.75,-58.25,1
2599,-10.25,-58.25,1
2600,-9.75,-58.25,1
2601,-9.25,-58.25,1
2602,-8.75,-58.25,1
2603,-8.25,-58.25,4
2604,-7.75,-58.25,4
2605,-7.25,-58.25,4
2606,-6.75,-58.25,4
2607,-6.25,-58.25,4
2608,-5.75,-58.25,4
2609,-5.25,-58.25,4
2610,-4.75,-58.25,4
2611,-4.25,-58.25,4
2612,-3.75,-58.25,4
2613,-3.25,-58.25,4
2614,-2.75,-58.25,4
2615,-2.25,-58.25,4
2616,-1.75,-58.25,4
2617,-1.25,-58.25,4
2618,-0.75,-58.25,4
2619,-0.25,-58.25,4
2620,0.25,-58.25,2
2621,0.75,-58.25,2
2622,1.25,-58.25,2
2623,1.75,-58.25,2
2624,2.25,-58.25,2
2625,2.75,-58.25,2
2626,3.25,-58.25,2
2627,3.75,-58.25,2
2628,4.25,-58.25,2
2629,4.75,-58.25,2
2630,5.25,-58.25,2
2631,5.75,-58.25,2
2632,6.25,-58.25,2
2633,-21.25,-57.75,3
2634,-20.75,-57.75,3
2635,-20.25,-57.75,3
2636,-19.75,-57.75,3
2637,-19.25,-57.75,3
2638,-18.75,-57.75,3
2639,-18.25,-57.75,3
2640,-17.75,-57.75,3
2641,-17.25,-57.75,3
2642,-16.75,-57.75,3
2643,-16.25,-57.75,1
2644,-15.75,-57.75,1
2645,-15.25,-57.75,1
2646,-14.75,-57.75,1
2647,-14.25,-57.75,1
2648,-13.75,-57.75,1
2649,-13.25,-57.75,1
2650,-12.75,-57.75,1
2651,-12.25,-57.75,1
2652,-11.75,-57.75,1
2653,-11.25,-57.75,1
2654,-10.75,-57.75,1
2655,-10.25,-57.75,1
2656,-9.75,-57.75,1
2657,-9.25,-57.75,1
2658,-8.75,-57.75,1
2659,-8.25,-57.75,4
2660,-7.75,-57.75,4
2661,-7.25,-57.75,4
2662,-6.75,-57.75,4
2663,-6.25,-57.75,4
2664,-5.75,-57.75,4
2665,-5.25,-57.75,4
2666,-4.75,-57.75,4
2667,-4.25,-57.75,4
2668,-3.75,-57.75,4
2669,-3.25,-57.75,4
2670,-2.75,-57.75,4
2671,-2.25,-57.75,4
2672,-1.75,-57.75,4
2673,-1.25,-57.75,4
2674,-0.75,-57.75,4
2675,-0.25,-57.75,4
2676,0.25,-57.75,4
2677,0.75,-57.75,2
2678,1.25,-57.75,2
2679,1.75,-57.75,2
2680,2.25,-57.75,2
2681,2.75,-57.75,2
2682,3.25,-57.75,2
2683,3.75,-57.75,2
2684,4.25,-57.75,2
2685,4.75,-57.75,2
2686,5.25,-57.75,2
2687,5.75,-57.75,2
2688,6.25,-57.75,2
2689,-21.25,-57.25,1
2690,-20.75,-57.25,1
2691,-20.25,-57.25,3
2692,-19.75,-57.25,3
2693,-19.25,-57.25,3
2694,-18.75,-57.25,3
2695,-18.25,-57.25,3
2696,-17.75,-57.25,3
2697,-17.25,-57.25,3
2698,-16.75,-57.25,1
2699,-16.25,-57.25,1
2700,-15.75,-57.25,1
2701,-15.25,-57.25,1
2702,-14.75,-57.25,1
2703,-14.25,-57.25,1
2704,-13.75,-57.25,1
2705,-13.25,-57.25,1
2706,-12.75,-57.25,1
2707,-12.25,-57.25,1
2708,-11.75,-57.25,1
2709,-11.25,-57.25,1
2710,-10.75,-57.25,1
2711,-10.25,-57.25,1
2712,-9.75,-57.25,1
2713,-9.25,-57.25,1
2714,-8.75,-57.25,1
2715,-8.25,-57.25,4
2716,-7.75,-57.25,4
2717,-7.25,-57.25,4
2718,-6.75,-57.25,4
2719,-6.25,-57.25,4
2720,-5.75,-57.25,4
2721,-5.25,-57.25,4
2722,-4.75,-57.25,4
2723,-4.25,-57.25,4
2724,-3.75,-57.25,4
2725,-3.25,-57.25,4
2726,-2.75,-57.25,4
2727,-2.25,-57.25,4
2728,-1.75,-57.25,4
2729,-1.25,-57.25,4
2730,-0.75,-57.25,4
2731,-0.25,-57.25,4
2732,0.25,-57.25,4
2733,0.75,-57.25,2
2734,1.25,-57.25,2
2735,1.75,-57.25,2
2736,2.25,-57.25,2
2737,2.75,-57.25,2
2738,3.25,-57.25,2
2739,3.75,-57.25,2
2740,4.25,-57.25,2
2741,4.75,-57.25,2
2742,5.25,-57.25,2
2743,5.75,-57.25,2
2744,6.25,-57.25,2
2745,-21.25,-56.75,1
2746,-20.75,-56.75,3
2747,-20.25,-56.75,3
2748,-19.75,-56.75,3
2749,-19.25,-56.75,3
2750,-18.75,-56.75,3
2751,-18.25,-56.75,3
2752,-17.75,-56.75,1
2753,-17.25,-56.75,1
2754,-16.75,-56.75,1
2755,-16.25,-56.75,1
2756,-15.75,-56.75,1
2757,-15.25,-56.75,1
2758,-14.75,-56.75,1
2759,-14.25,-56.75,1
2760,-13.75,-56.75,1
2761,-13.25,-56.75,1
2762,-12.75,-56.75,1
2763,-12.25,-56.75,1
2764,-11.75,-56.75,1
2765,-11.25,-56.75,1
2766,-10.75,-56.75,1
2767,-10.25,-56.75,1
2768,-9.75,-56.75,1
2769,-9.25,-56.75,1
2770,-8.75,-56.75,1
2771,-8.25,-56.75,4
2772,-7.75,-56.75,4
2773,-7.25,-56.75,4
2774,-6.75,-56.75,4
2775,-6.25,-56.75,4
2776,-5.75,-56.75,4
2777,-5.25,-56.75,4
2778,-4.75,-56.75,4
2779,-4.25,-56.75,4
2780,-3.75,-56.75,4
2781,-3.25,-56.75,4
2782,-2.75,-56.75,4
2783,-2.25,-56.75,4
2784,-1.75,-56.75,4
2785,-1.25,-56.75,4
2786,-0.75,-56.75,4
2787,-0.25,-56.75,4
2788,0.25,-56.75,4
2789,0.75,-56.75,2
2790,1.25,-56.75,2
2791,1.75,-56.75,2
2792,2.25,-56.75,2
2793,2.75,-56.75,2
2794,3.25,-56.75,2
2795,3.75,-56.75,2
2796,4.25,-56.75,2
2797,4.75,-56.75,2
2798,5.25,-56.75,2
2799,5.75,-56.75,2
2801,-21.25,-56.25,3
2802,-20.75,-56.25,3
2803,-20.25,-56.25,3
2804,-19.75,-56.25,3
2805,-19.25,-56.25,3
2806,-18.75,-56.25,3
2807,-18.25,-56.25,1
2808,-17.75,-56.25,1
2809,-17.25,-56.25,1
2810,-16.75,-56.25,1
2811,-16.25,-56.25,1
2812,-15.75,-56.25,1
2813,-15.25,-56.25,1
2814,-14.75,-56.25,1
2815,-14.25,-56.25,1
2816,-13.75,-56.25,1
2817,-13.25,-56.25,1
2818,-12.75,-56.25,1
2819,-12.25,-56.25,1
2820,-11.75,-56.25,1
2821,-11.25,-56.25,1
2822,-10.75,-56.25,1
2823,-10.25,-56.25,1
2824,-9.75,-56.25,1
2825,-9.25,-56.25,1
2826,-8.75,-56.25,1
2827,-8.25,-56.25,1
2828,-7.75,-56.25,1
2829,-7.25,-56.25,4
2830,-6.75,-56.25,4
2831,-6.25,-56.25,4
2832,-5.75,-56.25,4
2833,-5.25,-56.25,4
2834,-4.75,-56.25,4
2835,-4.25,-56.25,4
2836,-3.75,-56.25,4
2837,-3.25,-56.25,4
2838,-2.75,-56.25,4
2839,-2.25,-56.25,4
2840,-1.75,-56.25,4
2841,-1.25,-56.25,4
2842,-0.75,-56.25,4
2843,-0.25,-56.25,4
2844,0.25,-56.25,4
2845,0.75,-56.25,2
2846,1.25,-56.25,2
2847,1.75,-56.25,2
2848,2.25,-56.25,2
2849,2.75,-56.25,2
2850,3.25,-56.25,2
2851,3.75,-56.25,2
2852,4.25,-56.25,2
2853,4.75,-56.25,2
2854,5.25,-56.25,2
2855,5.75,-56.25,2
2857,-21.25,-55.75,3
2858,-20.75,-55.75,3
2859,-20.25,-55.75,3
2860,-19.75,-55.75,3
2861,-19.25,-55.75,3
2862,-18.75,-55.75,1
2863,-18.25,-55.75,1
2864,-17.75,-55.75,1
2865,-17.25,-55.75,1
2866,-16.75,-55.75,1
2867,-16.25,-55.75,1
2868,-15.75,-55.75,1
2869,-15.25,-55.75,1
2870,-14.75,-55.75,1
2871,-14.25,-55.75,1
2872,-13.75,-55.75,1
2873,-13.25,-55.75,1
2874,-12.75,-55.75,1
2875,-12.25,-55.75,1
2876,-11.75,-55.75,1
2877,-11.25,-55.75,1
2878,-10.75,-55.75,1
2879,-10.25,-55.75,1
2880,-9.75,-55.75,1
2881,-9.25,-55.75,1
2882,-8.75,-55.75,1
2883,-8.25,-55.75,1
2884,-7.75,-55.75,1
2885,-7.25,-55.75,1
2886,-6.75,-55.75,4
2887,-6.25,-55.75,4
2888,-5.75,-55.75,4
2889,-5.25,-55.75,4
2890,-4.75,-55.75,4
2891,-4.25,-55.75,4
2892,-3.75,-55.75,4
2893,-3.25,-55.75,4
2894,-2.75,-55.75,4
2895,-2.25,-55.75,4
2896,-1.75,-55.75,4
2897,-1.25,-55.75,4
2898,-0.75,-55.75,4
2899,-0.25,-55.75,4
2900,0.25,-55.75,2
2901,0.75,-55.75,2
2902,1.25,-55.75,2
2903,1.75,-55.75,2
2904,2.25,-55.75,2
2905,2.75,-55.75,2
2906,3.25,-55.75,2
2907,3.75,-55.75,2
2908,4.25,-55.75,2
2909,4.75,-55.75,2
2910,5.25,-55.75,2
2911,5.75,-55.75,2
2913,-21.25,-55.25,3
2914,-20.75,-55.25,1
2915,-20.25,-55.25,3
2916,-19.75,-55.25,3
2917,-19.25,-55.25,1
2918,-18.75,-55.25,1
2919,-18.25,-55.25,1
2920,-17.75,-55.25,1
2921,-17.25,-55.25,1
2922,-16.75,-55.25,1
2923,-16.25,-55.25,1
2924,-15.75,-55.25,1
2925,-15.25,-55.25,1
2926,-14.75,-55.25,1
2927,-14.25,-55.25,1
2928,-13.75,-55.25,1
2929,-13.25,-55.25,1
2930,-12.75,-55.25,1
2931,-12.25,-55.25,1
2932,-11.75,-55.25,1
2933,-11.25,-55.25,1
2934,-10.75,-55.25,1
2935,-10.25,-55.25,1
2936,-9.75,-55.25,1
2937,-9.25,-55.25,1
2938,-8.75,-55.25,1
2939,-8.25,-55.25,1
2940,-7.75,-55.25,1
2941,-7.25,-55.25,1
2942,-6.75,-55.25,4
2943,-6.25,-55.25,4
2944,-5.75,-55.25,4
2945,-5.25,-55.25,4
2946,-4.75,-55.25,4
2947,-4.25,-55.25,4
2948,-3.75,-55.25,4
2949,-3.25,-55.25,4
2950,-2.75,-55.25,4
2951,-2.25,-55.25,4
2952,-1.75,-55.25,4
2953,-1.25,-55.25,4
2954,-0.75,-55.25,4
2955,-0.25,-55.25,4
2956,0.25,-55.25,2
2957,0.75,-55.25,2
2958,1.25,-55.25,2
2959,1.75,-55.25,2
2960,2.25,-55.25,2
2961,2.75,-55.25,2
2962,3.25,-55.25,2
2963,3.75,-55.25,2
2964,4.25,-55.25,2
2965,4.75,-55.25,2
2966,5.25,-55.25,2
2967,5.75,-55.25,2
2968,6.25,-55.25,2
2969,-21.25,-54.75,1
2970,-20.75,-54.75,1
2971,-20.25,-54.75,1
2972,-19.75,-54.75,1
2973,-19.25,-54.75,1
2974,-18.75,-54.75,1
2975,-18.25,-54.75,1
2976,-17.75,-54.75,1
2977,-17.25,-54.75,1
2978,-16.75,-54.75,1
2979,-16.25,-54.75,1
2980,-15.75,-54.75,1
2981,-15.25,-54.75,1
2982,-14.75,-54.75,1
2983,-14.25,-54.75,1
2984,-13.75,-54.75,1
2985,-13.25,-54.75,1
2986,-12.75,-54.75,1
2987,-12.25,-54.75,1
2988,-11.75,-54.75,1
2989,-11.25,-54.75,1
2990,-10.75,-54.75,1
2991,-10.25,-54.75,1
2992,-9.75,-54.75,1
2993,-9.25,-54.75,1
2994,-8.75,-54.75,1
2995,-8.25,-54.75,1
2996,-7.75,-54.75,1
2997,-7.25,-54.75,1
2998,-6.75,-54.75,4
2999,-6.25,-54.75,4
3000,-5.75,-54.75,4
3001,-5.25,-54.75,4
3002,-4.75,-54.75,4
3003,-4.25,-54.75,4
3004,-3.75,-54.75,4
3005,-3.25,-54.75,4
3006,-2.75,-54.75,4
3007,-2.25,-54.75,4
3008,-1.75,-54.75,4
3009,-1.25,-54.75,4
3010,-0.75,-54.75,4
3011,-0.25,-54.75,2
3012,0.25,-54.75,2
3013,0.75,-54.75,2
3014,1.25,-54.75,2
3015,1.75,-54.75,2
3016,2.25,-54.75,2
3017,2.75,-54.75,2
3018,3.25,-54.75,2
3019,3.75,-54.75,2
3020,4.25,-54.75,2
3021,4.75,-54.75,2
3022,5.25,-54.75,2
3023,5.75,-54.75,2
3025,-21.25,-54.25,3
3026,-20.75,-54.25,1
3027,-20.25,-54.25,1
3028,-19.75,-54.25,1
3029,-19.25,-54.25,1
3030,-18.75,-54.25,1
3031,-18.25,-54.25,1
3032,-17.75,-54.25,1
3033,-17.25,-54.25,1
3034,-16.75,-54.25,1
3035,-16.25,-54.25,1
3036,-15.75,-54.25,1
3037,-15.25,-54.25,1
3038,-14.75,-54.25,1
3039,-14.25,-54.25,1
3040,-13.75,-54.25,1
3041,-13.25,-54.25,1
3042,-12.75,-54.25,1
3043,-12.25,-54.25,1
3044,-11.75,-54.25,1
3045,-11.25,-54.25,1
3046,-10.75,-54.25,1
3047,-10.25,-54.25,1
3048,-9.75,-54.25,1
3049,-9.25,-54.25,1
3050,-8.75,-54.25,1
3051,-8.25,-54.25,1
3052,-7.75,-54.25,1
3053,-7.25,-54.25,1
3054,-6.75,-54.25,4
3055,-6.25,-54.25,4
3056,-5.75,-54.25,4
3057,-5.25,-54.25,4
3058,-4.75,-54.25,4
3059,-4.25,-54.25,4
3060,-3.75,-54.25,4
3061,-3.25,-54.25,4
3062,-2.75,-54.25,4
3063,-2.25,-54.25,4
3064,-1.75,-54.25,4
3065,-1.25,-54.25,4
3066,-0.75,-54.25,2
3067,-0.25,-54.25,2
3068,0.25,-54.25,2
3069,0.75,-54.25,2
3070,1.25,-54.25,2
3071,1.75,-54.25,2
3072,2.25,-54.25,2
3073,2.75,-54.25,2
3074,3.25,-54.25,2
3075,3.75,-54.25,2
3076,4.25,-54.25,2
3077,4.75,-54.25,2
3078,5.25,-54.25,2
3079,5.75,-54.25,2
3081,-21.25,-53.75,1
3082,-20.75,-53.75,1
3083,-20.25,-53.75,1
3084,-19.75,-53.75,1
3085,-19.25,-53.75,1
3086,-18.75,-53.75,1
3087,-18.25,-53.75,1
3088,-17.75,-53.75,1
3089,-17.25,-53.75,1
3090,-16.75,-53.75,1
3091,-16.25,-53.75,1
3092,-15.75,-53.75,1
3093,-15.25,-53.75,1
3094,-14.75,-53.75,1
3095,-14.25,-53.75,1
3096,-13.75,-53.75,1
3097,-13.25,-53.75,1
3098,-12.75,-53.75,1
3099,-12.25,-53.75,1
3100,-11.75,-53.75,1
3101,-11.25,-53.75,1
3102,-10.75,-53.75,1
3103,-10.25,-53.75,1
3104,-9.75,-53.75,1
3105,-9.25,-53.75,1
3106,-8.75,-53.75,1
3107,-8.25,-53.75,1
3108,-7.75,-53.75,1
3109,-7.25,-53.75,1
3110,-6.75,-53.75,4
3111,-6.25,-53.75,4
3112,-5.75,-53.75,4
3113,-5.25,-53.75,4
3114,-4.75,-53.75,4
3115,-4.25,-53.75,4
3116,-3.75,-53.75,4
3117,-3.25,-53.75,4
3118,-2.75,-53.75,4
3119,-2.25,-53.75,4
3120,-1.75,-53.75,2
3121,-1.25,-53.75,2
3122,-0.75,-53.75,2
3123,-0.25,-53.75,2
3124,0.25,-53.75,2
3125,0.75,-53.75,2
3126,1.25,-53.75,2
3127,1.75,-53.75,2
3128,2.25,-53.75,2
3129,2.75,-53.75,2
3130,3.25,-53.75,2
3131,3.75,-53.75,2
3132,4.25,-53.75,2
3133,4.75,-53.75,2
3134,5.25,-53.75,2
3135,5.75,-53.75,2
3137,-21.25,-53.25,1
3138,-20.75,-53.25,1
3139,-20.25,-53.25,1
3140,-19.75,-53.25,1
3141,-19.25,-53.25,1
3142,-18.75,-53.25,1
3143,-18.25,-53.25,1
3144,-17.75,-53.25,1
3145,-17.25,-53.25,1
3146,-16.75,-53.25,1
3147,-16.25,-53.25,1
3148,-15.75,-53.25,1
3149,-15.25,-53.25,1
3150,-14.75,-53.25,1
3151,-14.25,-53.25,1
3152,-13.75,-53.25,1
3153,-13.25,-53.25,1
3154,-12.75,-53.25,1
3155,-12.25,-53.25,1
3156,-11.75,-53.25,1
3157,-11.25,-53.25,1
3158,-10.75,-53.25,1
3159,-10.25,-53.25,1
3160,-9.75,-53.25,1
3161,-9.25,-53.25,1
3162,-8.75,-53.25,1
3163,-8.25,-53.25,1
3164,-7.75,-53.25,1
3165,-7.25,-53.25,1
3166,-6.75,-53.25,4
3167,-6.25,-53.25,4
3168,-5.75,-53.25,4
3169,-5.25,-53.25,4
3170,-4.75,-53.25,4
3171,-4.25,-53.25,4
3172,-3.75,-53.25,4
3173,-3.25,-53.25,4
3174,-2.75,-53.25,4
3175,-2.25,-53.25,4
3176,-1.75,-53.25,2
3177,-1.25,-53.25,2
3178,-0.75,-53.25,2
3179,-0.25,-53.25,2
3180,0.25,-53.25,2
3181,0.75,-53.25,2
3182,1.25,-53.25,2
3183,1.75,-53.25,2
3184,2.25,-53.25,2
3185,2.75,-53.25,2
3186,3.25,-53.25,2
3187,3.75,-53.25,2
3188,4.25,-53.25,2
3189,4.75,-53.25,2
3190,5.25,-53.25,2
3191,5.75,-53.25,2
3193,-21.25,-52.75,1
3194,-20.75,-52.75,1
3195,-20.25,-52.75,1
3196,-19.75,-52.75,1
3197,-19.25,-52.75,1
3198,-18.75,-52.75,1
3199,-18.25,-52.75,1
3200,-17.75,-52.75,1
3201,-17.25,-52.75,1
3202,-16.75,-52.75,1
3203,-16.25,-52.75,1
3204,-15.75,-52.75,1
3205,-15.25,-52.75,1
3206,-14.75,-52.75,1
3207,-14.25,-52.75,1
3208,-13.75,-52.75,1
3209,-13.25,-52.75,1
3210,-12.75,-52.75,1
3211,-12.25,-52.75,1
3212,-11.75,-52.75,1
3213,-11.25,-52.75,1
3214,-10.75,-52.75,1
3215,-10.25,-52.75,1
3216,-9.75,-52.75,1
3217,-9.25,-52.75,1
3218,-8.75,-52.75,1
3219,-8.25,-52.75,1
3220,-7.75,-52.75,1
3221,-7.25,-52.75,1
3222,-6.75,-52.75,4
3223,-6.25,-52.75,4
3224,-5.75,-52.75,4
3225,-5.25,-52.75,4
3226,-4.75,-52.75,4
3227,-4.25,-52.75,4
3228,-3.75,-52.75,4
3229,-3.25,-52.75,4
3230,-2.75,-52.75,4
3231,-2.25,-52.75,4
3232,-1.75,-52.75,2
3233,-1.25,-52.75,2
3234,-0.75,-52.75,2
3235,-0.25,-52.75,2
3236,0.25,-52.75,2
3237,0.75,-52.75,2
3238,1.25,-52.75,2
3239,1.75,-52.75,2
3240,2.25,-52.75,2
3241,2.75,-52.75,2
3242,3.25,-52.75,2
3243,3.75,-52.75,2
3244,4.25,-52.75,2
3245,4.75,-52.75,2
3246,5.25,-52.75,2
3247,5.75,-52.75,2
3249,-21.25,-52.25,1
3250,-20.75,-52.25,1
3251,-20.25,-52.25,1
3252,-19.75,-52.25,1
3253,-19.25,-52.25,1
3254,-18.75,-52.25,1
3255,-18.25,-52.25,1
3256,-17.75,-52.25,1
3257,-17.25,-52.25,1
3258,-16.75,-52.25,1
3259,-16.25,-52.25,1
3260,-15.75,-52.25,1
3261,-15.25,-52.25,1
3262,-14.75,-52.25,1
3263,-14.25,-52.25,1
3264,-13.75,-52.25,1
3265,-13.25,-52.25,1
3266,-12.75,-52.25,1
3267,-12.25,-52.25,1
3268,-11.75,-52.25,1
3269,-11.25,-52.25,1
3270,-10.75,-52.25,1
3271,-10.25,-52.25,1
3272,-9.75,-52.25,1
3273,-9.25,-52.25,1
3274,-8.75,-52.25,1
3275,-8.25,-52.25,1
3276,-7.75,-52.25,1
3277,-7.25,-52.25,1
3278,-6.75,-52.25,1
3279,-6.25,-52.25,4
3280,-5.75,-52.25,4
3281,-5.25,-52.25,4
3282,-4.75,-52.25,4
3283,-4.25,-52.25,4
3284,-3.75,-52.25,4
3285,-3.25,-52.25,4
3286,-2.75,-52.25,4
3287,-2.25,-52.25,4
3288,-1.75,-52.25,2
3289,-1.25,-52.25,2
3290,-0.75,-52.25,2
3291,-0.25,-52.25,2
3292,0.25,-52.25,2
3293,0.75,-52.25,2
3294,1.25,-52.25,2
3295,1.75,-52.25,2
3296,2.25,-52.25,2
3297,2.75,-52.25,2
3298,3.25,-52.25,2
3299,3.75,-52.25,2
3300,4.25,-52.25,2
3301,4.75,-52.25,2
3302,5.25,-52.25,2
3305,-21.25,-51.75,1
3306,-20.75,-51.75,3
